trial,prauc,recall,precision,accuracy,ROC-AUC,F1,F2,max_depth,min_child_weight,subsample,learning_rate,colsample_bytree,gamma,reg_alpha,reg_lambda,scale_pos_weight,n_estimators,best_trial
0,0.6489535962774315,0.5131902168108512,0.6289267015706806,0.6279128290301474,0.6715996539025756,0.5651943774628007,0.5327996096868625,10,49.765231642630184,0.941378042635711,0.07319215108155007,0.6451110729563667,9.177692882618498,0.4587914979652258,0.010492640836181462,1.0411870933326521,421,False
1,0.649126068772722,0.5664851009291894,0.6173902921662204,0.6302783230157532,0.6730874901814801,0.5908432661245405,0.575983319940056,9,3.889233518088468,0.6262312796771582,0.13716067751478725,0.5756545323808103,4.563911497849402,0.0025355747414304132,1.9391650772978808,1.128514560326159,102,False
2,0.6490410229333893,0.3969881448253765,0.6700919415900487,0.6237354673108864,0.6724730962949029,0.49859154929577465,0.43221935393846367,9,0.36197158210739727,0.49068892225119215,0.0404830064642663,0.6488925537804422,3.540303349396623,0.17518872839688324,0.7528209011350447,0.8116071395163258,117,False
3,0.6465163783929857,0.4263590729467051,0.659507682141087,0.6259499723186874,0.6702332904513615,0.5179034769071095,0.4587978393288128,7,1.3269686299960959,0.45340424277499447,0.07490302459176897,0.21556841726169465,5.299707337091486,0.18309513135764346,0.2235899421786046,0.8879797046776766,247,False
4,0.649178550978437,0.5210936665598633,0.6255128205128205,0.627308873118929,0.6720432955629999,0.5685486220357746,0.5390921948201185,9,0.21512086412819506,0.8060806001751675,0.005568977794181835,0.8060607641657909,9.163645691449306,2.974658166811288,0.1187984237439119,1.071408232570842,1802,False
5,0.6470719813210001,0.47377977144077754,0.643738209258453,0.6284664552820978,0.6701618848825527,0.5458348714162667,0.5001916875267799,12,0.47433955827909846,0.6794013441363651,0.005428880108400205,0.20303173574713684,6.245238885650682,0.7563677728951376,0.001120399915995864,0.9803961136931857,3439,False
6,0.6498675221810964,0.5744953540531881,0.6118757820498237,0.6277618400523428,0.6733445309139044,0.5925966729095516,0.581601539692494,9,8.205676380777758,0.6443199013651653,0.0574558550241553,0.5124140380788005,6.258468749741105,0.1468636030213482,0.28949286107137007,1.1656280682307858,145,False
7,0.6504296794168947,0.5688347751788957,0.614160516605166,0.6284161256228296,0.6735107186325979,0.5906293318547269,0.5773566906599601,12,11.527190723958844,0.27667692131927757,0.008439009514529864,0.5838507568107177,3.8004004021037496,0.013264920086614014,0.32617823586542144,1.1378013970126553,962,False
8,0.648584014632869,0.5094520986863185,0.6317044100119189,0.6288690925562433,0.6718132708184897,0.5640297978006386,0.5299646690220652,6,1.7416698514146218,0.8457553493153327,0.0907989893128572,0.7980172005260542,9.262978560972723,0.03920369009648646,2.081673376080394,1.0147926479846254,210,False
9,0.6483355972475792,0.4229413649471323,0.6616541353383458,0.6261512909557603,0.6712319670695083,0.5160281469898358,0.455832585123282,10,0.6482100890014351,0.2347751861779349,0.07986630237356192,0.7874353695186909,6.5938546141577135,0.02460920033089347,0.04776802789819971,0.852016261038007,184,False
10,0.6500094416875365,0.44088433194488946,0.6577437858508605,0.6284161256228296,0.6733462082941513,0.5279109917513908,0.47200878155872666,8,0.2070876336241909,0.3489245894099071,0.04552209216495915,0.8329419834423619,2.959695386548277,3.5111070361933976,2.1086910882852026,0.8699345492691046,184,False
11,0.649979020530203,0.4047847911994019,0.6689022237910343,0.6250943681111278,0.6729498636737161,0.5043582407345798,0.4394916276265133,7,0.6287635884568781,0.34606103563409374,0.00926572112747779,0.8880287306725134,4.295036746028949,1.417680917738811,0.0530033661994536,0.8264744638083091,607,False
12,0.6484963619779494,0.3928228132008971,0.6712903814564701,0.6232321707182042,0.6710474603253316,0.4956205363158604,0.42836178984882717,12,0.13990256064259673,0.9689840345919498,0.1826607524066323,0.5446613433734938,9.744135688345093,0.3603084702520071,0.03897985322004874,0.8336509563299673,68,False
13,0.6483045504367672,0.5794083093025739,0.611129886222823,0.6280638180079521,0.6721749394145503,0.5948464912280702,0.5854864123982818,12,65.31474271443801,0.37794656787181946,0.05730052823782265,0.4772621331052134,4.338167032021731,0.15058372231765363,0.15514954732402983,1.1620001820417043,210,False
14,0.6473218873780829,0.4526327031934209,0.6517994463242079,0.6281141476672203,0.6715107425835547,0.5342578001890955,0.48209491741365973,12,0.1070008640108711,0.5943697895273898,0.045006233076722586,0.3844099057958994,2.3387594360892305,0.009140364701591288,0.005390475180747502,0.9025818356299273,233,False
15,0.6501630134872567,0.5770586350528677,0.6094067223099481,0.6264029392521012,0.6731348278852328,0.5927917055241648,0.5832505721317847,10,2.871200976953904,0.5395399171490862,0.005913119373091916,0.48006890323755214,3.6957275184536464,0.3317598390576583,0.12437174041473965,1.1633890228518537,1359,False
