trial,prauc,recall,precision,accuracy,ROC-AUC,F1,F2,max_depth,min_child_weight,subsample,learning_rate,colsample_bytree,gamma,reg_alpha,reg_lambda,scale_pos_weight,n_estimators,best_trial
19,0.6638293575353288,0.4349033429456371,0.6754022225908111,0.6352106296240374,0.6912816321637683,0.5291060291060291,0.46825050021848624,6,48.83226725514619,0.48797181457148214,0.011746392488454818,0.6077988180011322,1.2806385643634755,0.5347356285439109,0.8661877589552524,0.8302090296424123,1047,False
20,0.6600695368376186,0.4962084801879739,0.6459955506117909,0.6344556847350143,0.6860109323715052,0.5612805798852311,0.5203386793298092,6,1.2709952380796934,0.8845339103405097,0.056725724733429295,0.48431886357885584,8.297843779887744,0.02539859374807522,0.010142535240690014,0.983265699120623,410,False
21,0.6611680868051277,0.4321264551959842,0.6716467463479415,0.6328451356384317,0.6879588893010162,0.5258984857347111,0.4653141963382096,12,72.01532097765597,0.9909890495551223,0.1739993155445891,0.7565544024270581,3.232757170035929,0.16379498681653934,0.003313715339254898,0.828887083626365,26,False
22,0.6624311045234407,0.4321264551959842,0.676249373224135,0.6349086516684282,0.6887334882500734,0.5273035318649811,0.4657534246575342,10,10.947642545241262,0.9915598273041022,0.09707358639508248,0.5162312743300316,4.0217767735619905,0.11610480918951455,5.466736942826101,0.8402671785467799,200,False
23,0.6648885893255096,0.4797607604400299,0.6604911042493751,0.6386330464542755,0.6920199742846425,0.5558030190546894,0.5075362122341988,8,18.334442661538777,0.4994830130215302,0.03689904113970102,0.6586629824010317,2.142884657888998,0.6588606691460956,0.009856551075447069,0.9042194469699261,225,False
24,0.66274696026022,0.6032254619245968,0.6196379594075699,0.6385323871357391,0.6897552313880989,0.6113215715986579,0.606438035518715,8,4.41361715415125,0.4853072076446995,0.011004793164099046,0.7619669565775169,6.744065629558586,1.7348335813748477,0.01906416939236076,1.1412422494899395,1801,False
25,0.6625174079787679,0.5947879953006515,0.6190529124055135,0.636569530424279,0.689187407676737,0.6066779236341848,0.5994875990354805,10,0.3183836878394186,0.9317111339875259,0.010907251967319747,0.8613369109086673,6.784594714327893,0.01799491361558945,0.03056204344927001,1.1297599764316821,652,False
26,0.6648106800949745,0.5329488411833814,0.6395795949756473,0.6383813981579345,0.6928685914493173,0.5814156714244101,0.5513324788968931,11,3.986997743762644,0.6177350634094982,0.005592376879727264,0.6360143062655688,1.6813268098045553,0.002353424428409362,0.0010406330054996554,0.9978648083967064,1036,False
27,0.6623077143530898,0.5071024244366122,0.6473956913007909,0.6375761236096431,0.6885512180128923,0.5687249206444271,0.5300763631491984,10,53.080788432503134,0.5203148324901326,0.03648668659965925,0.4372251833407016,6.337995761510876,0.047677995664528336,0.07155559623844587,0.9717545226073676,966,False
28,0.6627773454005175,0.4357577699455303,0.6709422792303897,0.633398761890382,0.6896034335587345,0.5283605283605284,0.4686100199848391,12,42.93632826112118,0.6520800982308623,0.02314652343137083,0.48788513629942304,4.527235445434307,1.3721132494884019,0.003672787668198512,0.8535156353993848,443,False
