trial,prauc,recall,precision,accuracy,ROC-AUC,F1,F2,max_depth,min_child_weight,subsample,learning_rate,colsample_bytree,gamma,reg_alpha,reg_lambda,scale_pos_weight,n_estimators,best_trial
0,0.6584426491278859,0.48221723806472283,0.6540634506736202,0.6358145855352559,0.6839588304605502,0.5551457026927333,0.5089617855935069,9,2.5227161441968087,0.8330587738403681,0.012268141047428053,0.7481868063613175,7.517632461844715,0.0011981805752159787,0.07505922393438963,0.9388999864623983,831,False
1,0.6604307667529616,0.5075296379365588,0.6432051976177585,0.6352609592833056,0.6860297546110624,0.5673691122918034,0.5298840321141838,7,23.430862328646985,0.3442175140568733,0.0054753360213133425,0.39667719258902523,1.7669579434082971,0.8308760003573329,4.4460966108972295,0.974558994190769,2490,False
2,0.6594402234748078,0.597992096550251,0.6133201884105598,0.6328954652976999,0.6844620801153811,0.6055591607181484,0.6009961142955282,9,3.1921455733319832,0.40678483764471607,0.042503675195440696,0.7788603539312378,7.338861709286503,0.19875033361945196,1.2074998162185298,1.1386378216860276,352,False
3,0.6587130883196346,0.5955356189255581,0.6143675628029969,0.6332477729125774,0.6835877939499598,0.6048050328108899,0.5992090784044016,8,48.57697237732443,0.9005060359525285,0.010800937022955691,0.5167156384228299,5.998708158067544,3.3026665846276133,3.8916326738061455,1.1454100849876883,1100,False
4,0.65802784885862,0.6240521200469935,0.6031172584640793,0.6293220594896572,0.6833028629587048,0.6134061204136266,0.6197496817988969,8,0.15115943493426032,0.26593130245681273,0.005238702859081369,0.6573631755914742,7.763892907072734,0.1876993416739948,0.023018287902477143,1.1913713144209135,2053,False
5,0.6585288613002671,0.4476129445690484,0.6622945638432364,0.6321405204086769,0.6841977910671022,0.5341915747880951,0.478643216080402,9,6.065798439703686,0.9932851617408176,0.010863665830086742,0.7971460978343143,3.630649935239254,0.009081511349979341,3.561200554140602,0.8624739426841651,684,False
6,0.6576097028766875,0.5386094200576739,0.6318757047988974,0.6347073330313554,0.682646321081199,0.5815267527675276,0.5549930667136223,9,0.15602471253673195,0.7022056257720535,0.016626481461905315,0.38572565519358604,7.391814065940975,0.3012916261786706,0.009435426410733616,1.0768701684348843,937,False
7,0.6596329865845268,0.5910498771761188,0.6140019971152779,0.6321908500679451,0.6857923900572299,0.6023073574227253,0.5955019907457226,6,2.1323761373840053,0.7706078728385723,0.016521011024547956,0.45816281135512293,1.3401373310870746,0.0025798408351381794,0.32990705289400357,1.1287148061156207,629,False
8,0.6580510195445509,0.5907294670511588,0.6149655325772737,0.6328451356384317,0.6845334704352786,0.602603911314485,0.5954226413469406,12,2.905454221165359,0.32670554243727257,0.00916042462023821,0.3508498858244689,0.733222135013617,0.001007959477145558,2.087059066754103,1.1208578265481155,950,False
9,0.6572355431654011,0.4679055858165118,0.6549558977425625,0.6330967839347728,0.68211703645175,0.5458509843010216,0.49625065132190027,7,0.3669301858733709,0.7900248321458982,0.005735680333230543,0.36072016002348106,7.008426296869703,0.3515511243227986,1.7001467654483808,0.939159804348871,2280,False
