threshold,precision,recall,f1_score,accuracy,pr_auc,score
0.05,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.055,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.06,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.065,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.07,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.075,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.08,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.08499999999999999,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.09,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.095,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.09999999999999999,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.105,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.10999999999999999,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.11499999999999999,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.12,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.12499999999999999,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.13,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.135,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.13999999999999999,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.145,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.14999999999999997,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6488110990264272,0.6405993431855501
0.15499999999999997,0.4712603180994564,1.0,0.6406212582532244,0.47128692938748806,0.6488110990264272,0.6406212582532244
0.15999999999999998,0.4712603180994564,1.0,0.6406212582532244,0.47128692938748806,0.6488110990264272,0.6406212582532244
0.16499999999999998,0.4712603180994564,1.0,0.6406212582532244,0.47128692938748806,0.6488110990264272,0.6406212582532244
0.16999999999999998,0.4712603180994564,1.0,0.6406212582532244,0.47128692938748806,0.6488110990264272,0.6406212582532244
0.175,0.4712603180994564,1.0,0.6406212582532244,0.47128692938748806,0.6488110990264272,0.6406212582532244
0.18,0.47125742474579685,0.9998931966250133,0.6405966676930446,0.47128692938748806,0.6488110990264272,0.6405966676930446
0.185,0.47127825605396967,0.9997863932500267,0.6405939916512694,0.4713372590467563,0.6488110990264272,0.6405939916512694
0.19,0.47130198368744336,0.9997863932500267,0.6406159110350728,0.4713875887060245,0.6488110990264272,0.6406159110350728
0.195,0.47132282592275543,0.99967958987504,0.6406132366025598,0.47143791836529264,0.6488110990264272,0.6406132366025598
0.19999999999999996,0.47139115543467314,0.9995727865000534,0.6406544135263716,0.4715889073430973,0.6488110990264272,0.6406544135263716
0.20499999999999996,0.4715098997430601,0.9995727865000534,0.6407640695604546,0.47184055563943833,0.6488110990264272,0.6407640695604546
0.20999999999999996,0.47174756792177025,0.9995727865000534,0.6409834942812136,0.4723438522321204,0.6488110990264272,0.6409834942812136
0.21499999999999997,0.47198264992182376,0.9994659831250667,0.6411784857828023,0.47284714882480244,0.6488110990264272,0.6411784857828023
0.21999999999999997,0.4721913798324417,0.9992523763750935,0.6413270726942455,0.47330011575821634,0.6488110990264272,0.6413270726942455
0.22499999999999998,0.47230497349154255,0.9990387696251202,0.6413878222709819,0.47355176405455734,0.6488110990264272,0.6413878222709819
0.22999999999999998,0.47245527140402305,0.9983979493752002,0.6413942159250746,0.4739040716694348,0.6488110990264272,0.6413942159250746
0.235,0.4727180783817952,0.9983979493752002,0.6416363511565653,0.4744576979213851,0.6488110990264272,0.6416363511565653
0.24,0.4730578344981262,0.9976503257502937,0.6417946339620049,0.47521264281040815,0.6488110990264272,0.6417946339620049
0.245,0.4732093070411112,0.9970095055003738,0.6418013062908215,0.4755649504252856,0.6488110990264272,0.6418013062908215
0.24999999999999994,0.47361738865471537,0.996048275125494,0.6419770083293178,0.4764708842921133,0.6488110990264272,0.6419770083293178
0.25499999999999995,0.47413705325323285,0.9946598312506675,0.6421651439406999,0.4776284664552821,0.6488110990264272,0.6421651439406999
0.25999999999999995,0.47498468450071474,0.9936986008757877,0.6427411833788125,0.47944033418893756,0.6488110990264272,0.6427411833788125
0.26499999999999996,0.47578332992013106,0.9925237637509345,0.6432254715348676,0.48115154260405657,0.6488110990264272,0.6432254715348676
0.26999999999999996,0.47700056534923163,0.9912421232510947,0.6440666204024983,0.4837183552267351,0.6488110990264272,0.6440666204024983
0.27499999999999997,0.47806338391658926,0.9892128591263484,0.6446045168249991,0.4859831898938044,0.6488110990264272,0.6446045168249991
0.27999999999999997,0.47962463708004976,0.9880380220014953,0.6457715262992566,0.48920428808696964,0.6488110990264272,0.6457715262992566
0.285,0.48101859084518045,0.9865427747516822,0.6467128754463348,0.49207307866525746,0.6488110990264272,0.6467128754463348
0.29,0.4821092278719397,0.9842999038769625,0.6472137364373749,0.49433791333232674,0.6488110990264272,0.6472137364373749
0.295,0.4840714022431678,0.9818434262522696,0.6484446638922198,0.4983139564145151,0.6488110990264272,0.6484446638922198
0.3,0.48597486611167084,0.9788529317526434,0.6494933030968748,0.5021390105188988,0.6488110990264272,0.6494933030968748
0.30499999999999994,0.4880888793932272,0.9759692406280038,0.6507388285561688,0.50631637223816,0.6488110990264272,0.6507388285561688
0.30999999999999994,0.4900134589502019,0.9721243191284845,0.6515856539480278,0.5100910966832755,0.6488110990264272,0.6515856539480278
0.31499999999999995,0.49255272885409873,0.9677453807540318,0.6528333153211571,0.5149730736322915,0.6488110990264272,0.6528333153211571
0.31999999999999995,0.4944035992538132,0.9624052120046993,0.6532313603247671,0.518496149781066,0.6488110990264272,0.6532313603247671
0.32499999999999996,0.4965104685942173,0.9573854533803268,0.6539008644271802,0.5224218632039861,0.6488110990264272,0.6539008644271802
0.32999999999999996,0.498909822776318,0.9531133183808609,0.6549724770642202,0.5268005435603201,0.6488110990264272,0.6549724770642202
0.33499999999999996,0.5006499011020062,0.9461710990067286,0.65481558134378,0.5299209824349489,0.6488110990264272,0.65481558134378
0.33999999999999997,0.5029738076175226,0.9393356830075831,0.65514544303326,0.5339976848356737,0.6488110990264272,0.65514544303326
0.3449999999999999,0.5057611024260321,0.932927480508384,0.655928512427724,0.5387790024661533,0.6488110990264272,0.655928512427724
0.3499999999999999,0.5081071554458936,0.9237423902595322,0.6555997725980671,0.5426543862298052,0.6488110990264272,0.6555997725980671
0.3549999999999999,0.5112302651176646,0.91647976076044,0.6563408291265106,0.5477376818158941,0.6488110990264272,0.6563408291265106
