feature,value,recall,precision,accuracy,roc_auc,prauc,f1,f2,tp,tn,fp,fn,size
num_lab_procedures,26,0.4375,0.525,0.5947136563876652,0.6178435114503817,0.5708822010339393,0.4772727272727273,0.4525862068965517,0.18502202643171806,0.40969162995594716,0.16740088105726872,0.23788546255506607,227
num_lab_procedures,27,0.5692307692307692,0.6065573770491803,0.6462585034013606,0.6606003752345215,0.5741089843027314,0.5873015873015873,0.5763239875389408,0.25170068027210885,0.3945578231292517,0.16326530612244897,0.19047619047619047,147
num_lab_procedures,28,0.5217391304347826,0.5925925925925926,0.6350710900473934,0.6817683595177201,0.6249671025458547,0.5549132947976878,0.534521158129176,0.22748815165876776,0.4075829383886256,0.15639810426540285,0.20853080568720378,211
num_lab_procedures,29,0.5263157894736842,0.5882352941176471,0.6335877862595419,0.6992650545282125,0.6528172207085889,0.5555555555555556,0.5376344086021505,0.22900763358778625,0.40458015267175573,0.16030534351145037,0.20610687022900764,262
num_lab_procedures,30,0.5562913907284768,0.6131386861313869,0.5945945945945946,0.6435715916875999,0.6285306858715773,0.5833333333333334,0.5668016194331984,0.28378378378378377,0.3108108108108108,0.17905405405405406,0.22635135135135134,296
num_lab_procedures,31,0.5,0.6237623762376238,0.6231343283582089,0.6773418287502795,0.6462811281096156,0.5550660792951542,0.5206611570247934,0.23507462686567165,0.3880597014925373,0.1417910447761194,0.23507462686567165,268
num_lab_procedures,32,0.56,0.6796116504854369,0.648,0.715072,0.7333975842155782,0.6140350877192983,0.5804311774461028,0.28,0.368,0.132,0.22,250
num_lab_procedures,33,0.46956521739130436,0.5934065934065934,0.6016260162601627,0.6910056422170594,0.6468186760333875,0.5242718446601942,0.4900181488203267,0.21951219512195122,0.3821138211382114,0.15040650406504066,0.24796747967479674,246
num_lab_procedures,34,0.5125,0.6833333333333333,0.655786350148368,0.7405720338983051,0.7605323156350714,0.5857142857142857,0.5394736842105263,0.2433234421364985,0.4124629080118694,0.11275964391691394,0.2314540059347181,337
num_lab_procedures,35,0.5344827586206896,0.6549295774647887,0.6692111959287532,0.7485960216238913,0.7247532271927035,0.5886075949367089,0.5548926014319809,0.2366412213740458,0.43256997455470736,0.12468193384223919,0.20610687022900764,393
num_lab_procedures,36,0.5459770114942529,0.6506849315068494,0.6467391304347826,0.7061263182841568,0.6884559091030595,0.59375,0.5641330166270784,0.25815217391304346,0.38858695652173914,0.13858695652173914,0.21467391304347827,368
num_lab_procedures,37,0.44324324324324327,0.6119402985074627,0.630071599045346,0.6822129822129823,0.6565070717267294,0.5141065830721003,0.4691075514874142,0.1957040572792363,0.4343675417661098,0.12410501193317422,0.2458233890214797,419
num_lab_procedures,38,0.5111111111111111,0.5974025974025974,0.6511627906976745,0.6873333333333332,0.6289792115945299,0.5508982035928144,0.5263157894736842,0.21395348837209302,0.4372093023255814,0.14418604651162792,0.20465116279069767,430
num_lab_procedures,39,0.5217391304347826,0.7058823529411765,0.6496350364963503,0.7097423510466989,0.7330622672526204,0.6,0.5504587155963303,0.26277372262773724,0.38686131386861317,0.10948905109489052,0.24087591240875914,411
num_lab_procedures,40,0.5852534562211982,0.6827956989247311,0.6718061674008811,0.7113107390771742,0.7007572864460665,0.630272952853598,0.6024667931688804,0.27973568281938327,0.3920704845814978,0.1299559471365639,0.19823788546255505,454
num_lab_procedures,41,0.569377990430622,0.6761363636363636,0.6541176470588236,0.7005139110402269,0.7008072927109497,0.6181818181818182,0.5879446640316206,0.28,0.37411764705882355,0.13411764705882354,0.21176470588235294,425
num_lab_procedures,42,0.5497382198952879,0.625,0.6400966183574879,0.6780926443312282,0.6628721271175835,0.584958217270195,0.5633047210300429,0.2536231884057971,0.3864734299516908,0.15217391304347827,0.20772946859903382,414
num_lab_procedures,43,0.5774058577405857,0.641860465116279,0.6550387596899225,0.7127320514176094,0.6804953037477488,0.6079295154185022,0.5892399658411615,0.26744186046511625,0.3875968992248062,0.14922480620155038,0.19573643410852712,516
num_lab_procedures,44,0.5990783410138248,0.625,0.6576763485477178,0.6908442744109209,0.6640368344510854,0.611764705882353,0.604089219330855,0.2697095435684647,0.3879668049792531,0.16182572614107885,0.18049792531120332,482
num_lab_procedures,45,0.6255506607929515,0.6729857819905213,0.6600441501103753,0.7138513118396943,0.7041630202462622,0.6484018264840182,0.6344950848972297,0.31346578366445915,0.3465783664459161,0.152317880794702,0.18763796909492272,453
num_lab_procedures,46,0.544973544973545,0.6319018404907976,0.6498800959232613,0.7003156038243759,0.6573517675222617,0.5852272727272727,0.5603917301414582,0.24700239808153476,0.4028776978417266,0.14388489208633093,0.20623501199040767,417
num_lab_procedures,47,0.489010989010989,0.5816993464052288,0.6252983293556086,0.6828487967728474,0.6259381516765175,0.5313432835820896,0.5051078320090806,0.21241050119331742,0.4128878281622912,0.15274463007159905,0.22195704057279236,419
num_lab_procedures,48,0.5454545454545454,0.6906474820143885,0.6925,0.7494673295454546,0.7055806571150567,0.6095238095238096,0.5693950177935944,0.24,0.4525,0.1075,0.2,400
num_lab_procedures,49,0.5204081632653061,0.6375,0.6310679611650486,0.663997543461829,0.60567620943743,0.5730337078651685,0.5402542372881356,0.24757281553398058,0.38349514563106796,0.1407766990291262,0.22815533980582525,412
num_lab_procedures,50,0.6404494382022472,0.7125,0.6901408450704225,0.7372563956071858,0.7011063336350543,0.6745562130177515,0.6536697247706422,0.3211267605633803,0.36901408450704226,0.1295774647887324,0.18028169014084508,355
num_lab_procedures,51,0.5828877005347594,0.7124183006535948,0.680628272251309,0.7275195392842453,0.7159575646532381,0.6411764705882353,0.6048834628190899,0.28534031413612565,0.39528795811518325,0.11518324607329843,0.20418848167539266,382
num_lab_procedures,52,0.6170212765957447,0.7160493827160493,0.6638176638176638,0.7081973632685028,0.7291356806888445,0.6628571428571428,0.6345733041575492,0.33048433048433046,0.3333333333333333,0.13105413105413105,0.20512820512820512,351
num_lab_procedures,53,0.6024844720496895,0.610062893081761,0.6337209302325582,0.6970437497878695,0.6829474197251711,0.60625,0.6039850560398505,0.2819767441860465,0.35174418604651164,0.18023255813953487,0.18604651162790697,344
num_lab_procedures,54,0.5297619047619048,0.6095890410958904,0.6243093922651933,0.6758100147275405,0.6459184751305924,0.5668789808917197,0.5440097799511002,0.24585635359116023,0.3784530386740331,0.1574585635359116,0.21823204419889503,362
num_lab_procedures,55,0.581151832460733,0.7070063694267515,0.6585365853658537,0.7389552326607448,0.7434352351822263,0.6379310344827587,0.6026058631921825,0.3008130081300813,0.35772357723577236,0.12466124661246612,0.21680216802168023,369
num_lab_procedures,56,0.554945054945055,0.6688741721854304,0.6371191135734072,0.6965129842224815,0.6884146572540613,0.6066066066066066,0.5745164960182025,0.27977839335180055,0.3573407202216066,0.13850415512465375,0.22437673130193905,361
num_lab_procedures,57,0.5714285714285714,0.6865671641791045,0.6563467492260062,0.7225672877846792,0.732130045918715,0.6237288135593221,0.5912596401028277,0.2848297213622291,0.3715170278637771,0.13003095975232198,0.21362229102167182,323
num_lab_procedures,58,0.6193548387096774,0.6193548387096774,0.6569767441860465,0.7060590544461512,0.6540243650742461,0.6193548387096774,0.6193548387096774,0.27906976744186046,0.37790697674418605,0.17151162790697674,0.17151162790697674,344
num_lab_procedures,59,0.6369047619047619,0.6993464052287581,0.6491803278688525,0.7051181786583246,0.7310951882763062,0.6666666666666666,0.6484848484848484,0.35081967213114756,0.2983606557377049,0.15081967213114755,0.2,305
num_lab_procedures,60,0.6625766871165644,0.6708074534161491,0.660377358490566,0.7076192360973679,0.7188604917733292,0.6666666666666666,0.6642066420664207,0.33962264150943394,0.32075471698113206,0.16666666666666666,0.17295597484276728,318
num_lab_procedures,61,0.5454545454545454,0.6268656716417911,0.6141479099678456,0.6409959467284307,0.6525382270811584,0.5833333333333334,0.56,0.27009646302250806,0.3440514469453376,0.1607717041800643,0.22508038585209003,311
num_lab_procedures,62,0.6102941176470589,0.7217391304347827,0.6804511278195489,0.7356900452488688,0.744122638707156,0.6613545816733067,0.629742033383915,0.31203007518796994,0.3684210526315789,0.12030075187969924,0.19924812030075187,266
num_lab_procedures,63,0.6330935251798561,0.6423357664233577,0.6551724137931034,0.7261899089999524,0.7075274192713114,0.6376811594202898,0.6349206349206349,0.30344827586206896,0.35172413793103446,0.16896551724137931,0.17586206896551723,290
num_lab_procedures,64,0.5859375,0.635593220338983,0.632183908045977,0.6892622180451128,0.6471216466849854,0.6097560975609756,0.5952380952380952,0.28735632183908044,0.3448275862068966,0.16475095785440613,0.20306513409961685,261
num_lab_procedures,65,0.6589147286821705,0.6854838709677419,0.6468085106382979,0.6759543659499782,0.683316909373123,0.6719367588932806,0.6640625,0.3617021276595745,0.2851063829787234,0.16595744680851063,0.18723404255319148,235
num_lab_procedures,66,0.648,0.7232142857142857,0.6781115879828327,0.7463703703703702,0.7715192842320446,0.6835443037974683,0.6617647058823529,0.34763948497854075,0.33047210300429186,0.13304721030042918,0.1888412017167382,233
num_lab_procedures,67,0.46956521739130436,0.5806451612903226,0.5652173913043478,0.6253308128544425,0.6388254050153979,0.5192307692307693,0.488245931283906,0.23478260869565218,0.33043478260869563,0.16956521739130434,0.26521739130434785,230
num_lab_procedures,68,0.6444444444444445,0.5631067961165048,0.5904255319148937,0.6639455782312925,0.6644194278260027,0.6010362694300518,0.6263498920086393,0.30851063829787234,0.28191489361702127,0.2393617021276596,0.1702127659574468,188
num_lab_procedures,69,0.66,0.584070796460177,0.6383928571428571,0.6916129032258065,0.6088105213598636,0.6197183098591549,0.6432748538011696,0.29464285714285715,0.34375,0.20982142857142858,0.15178571428571427,224
num_lab_procedures,70,0.5,0.5949367088607594,0.5380116959064327,0.6121856866537717,0.6402901509037144,0.5433526011560693,0.5164835164835165,0.27485380116959063,0.2631578947368421,0.1871345029239766,0.27485380116959063,171
num_lab_procedures,71,0.6176470588235294,0.5384615384615384,0.5974025974025974,0.6672366621067031,0.6108443688289793,0.5753424657534246,0.6,0.2727272727272727,0.3246753246753247,0.23376623376623376,0.16883116883116883,154
num_lab_procedures,72,0.5753424657534246,0.6774193548387096,0.6106870229007634,0.6598960793575814,0.7250650839670758,0.6222222222222222,0.5932203389830508,0.32061068702290074,0.2900763358778626,0.15267175572519084,0.2366412213740458,131
num_lab_procedures,73,0.6794871794871795,0.7571428571428571,0.6612903225806451,0.6691750278706801,0.7642334872361026,0.7162162162162162,0.693717277486911,0.4274193548387097,0.23387096774193547,0.13709677419354838,0.20161290322580644,124
num_lab_procedures,74,0.6612903225806451,0.5857142857142857,0.5867768595041323,0.6500820120284309,0.6528509213428315,0.6212121212121212,0.6446540880503144,0.33884297520661155,0.24793388429752067,0.2396694214876033,0.17355371900826447,121
num_lab_procedures,75,0.6461538461538462,0.8076923076923077,0.6764705882352942,0.745945945945946,0.8290306221092785,0.717948717948718,0.6730769230769231,0.4117647058823529,0.2647058823529412,0.09803921568627451,0.22549019607843138,102
num_lab_procedures,76,0.6304347826086957,0.6170212765957447,0.5394736842105263,0.5891304347826087,0.680866512674198,0.6236559139784946,0.6277056277056277,0.3815789473684211,0.15789473684210525,0.23684210526315788,0.2236842105263158,76
num_lab_procedures,77,0.575,0.5348837209302325,0.5487804878048781,0.636904761904762,0.6766522285636825,0.5542168674698795,0.5665024630541872,0.2804878048780488,0.2682926829268293,0.24390243902439024,0.2073170731707317,82
num_lab_procedures,78,0.5172413793103449,0.5172413793103449,0.582089552238806,0.604355716878403,0.5140477329304095,0.5172413793103449,0.5172413793103449,0.22388059701492538,0.3582089552238806,0.208955223880597,0.208955223880597,67
num_lab_procedures,79,0.6222222222222222,0.7777777777777778,0.6666666666666666,0.7037037037037037,0.7700094150504145,0.691358024691358,0.6481481481481481,0.37333333333333335,0.29333333333333333,0.10666666666666667,0.22666666666666666,75
num_lab_procedures,80,0.775,0.7560975609756098,0.6984126984126984,0.707608695652174,0.7987909798742726,0.7654320987654321,0.7711442786069652,0.49206349206349204,0.20634920634920634,0.15873015873015872,0.14285714285714285,63
num_lab_procedures,81,0.7142857142857143,0.4838709677419355,0.5686274509803921,0.646031746031746,0.5678744426337063,0.5769230769230769,0.6521739130434783,0.29411764705882354,0.27450980392156865,0.3137254901960784,0.11764705882352941,51
num_lab_procedures,82,0.6470588235294118,0.5238095238095238,0.5555555555555556,0.6099071207430341,0.6020024351293701,0.5789473684210527,0.6179775280898876,0.3055555555555556,0.25,0.2777777777777778,0.16666666666666666,36
num_lab_procedures,83,0.6666666666666666,0.48,0.5581395348837209,0.7155555555555556,0.7314456284987843,0.5581395348837209,0.6185567010309279,0.27906976744186046,0.27906976744186046,0.3023255813953488,0.13953488372093023,43
num_lab_procedures,84,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.7259259259259259,0.6718643012760659,0.5833333333333334,0.6862745098039216,0.2916666666666667,0.2916666666666667,0.3333333333333333,0.08333333333333333,24
num_lab_procedures,85,0.6842105263157895,0.6842105263157895,0.6470588235294118,0.7298245614035087,0.8015351770303198,0.6842105263157895,0.6842105263157895,0.38235294117647056,0.2647058823529412,0.17647058823529413,0.17647058823529413,34
num_lab_procedures,86,0.5,0.6153846153846154,0.5357142857142857,0.578125,0.6370335722391642,0.5517241379310345,0.5194805194805194,0.2857142857142857,0.25,0.17857142857142858,0.2857142857142857,28
num_lab_procedures,87,0.5,0.5,0.6363636363636364,0.5714285714285714,0.6846590909090909,0.5,0.5,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.18181818181818182,11
num_lab_procedures,88,0.631578947368421,0.7058823529411765,0.6470588235294118,0.7614035087719299,0.8202291753988336,0.6666666666666666,0.6451612903225806,0.35294117647058826,0.29411764705882354,0.14705882352941177,0.20588235294117646,34
num_lab_procedures,89,0.8,0.6666666666666666,0.7,0.6799999999999999,0.696190476190476,0.7272727272727273,0.7692307692307693,0.4,0.3,0.2,0.1,10
num_lab_procedures,90,0.5,0.6666666666666666,0.7272727272727273,0.6428571428571429,0.7071428571428571,0.5714285714285714,0.5263157894736842,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.18181818181818182,11
num_lab_procedures,91,0.6666666666666666,0.6666666666666666,0.8461538461538461,0.8333333333333333,0.7916666666666666,0.6666666666666666,0.6666666666666666,0.15384615384615385,0.6923076923076923,0.07692307692307693,0.07692307692307693,13
num_lab_procedures,92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,4
num_lab_procedures,93,0.8571428571428571,0.6666666666666666,0.6923076923076923,0.7380952380952381,0.8083333333333333,0.75,0.8108108108108109,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.07692307692307693,13
num_lab_procedures,94,0.25,0.25,0.5,0.375,0.31858766233766234,0.25,0.25,0.08333333333333333,0.4166666666666667,0.25,0.25,12
num_lab_procedures,95,0.5,1.0,0.7142857142857143,0.9166666666666667,0.95,0.6666666666666666,0.5555555555555556,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,7
num_lab_procedures,96,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.8666666666666667,0.6666666666666666,0.6666666666666666,0.4,0.2,0.2,0.2,5
num_lab_procedures,97,0.4,0.6666666666666666,0.3333333333333333,0.4,0.8766666666666667,0.5,0.43478260869565216,0.3333333333333333,0.0,0.16666666666666666,0.5,6
num_lab_procedures,98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,3
num_lab_procedures,99,0.0,0.0,0.6666666666666666,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,3
num_lab_procedures,100,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
num_lab_procedures,101,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
num_lab_procedures,102,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
num_lab_procedures,103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,2
num_lab_procedures,106,0.5,0.5,0.5,0.75,0.8333333333333333,0.5,0.5,0.25,0.25,0.25,0.25,4
num_lab_procedures,108,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
num_lab_procedures,109,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
num_lab_procedures,113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,2
num_lab_procedures,126,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
num_procedures,0,0.5985806165446884,0.6494225216554379,0.6420902716914987,0.6981170564022181,0.6919120080077832,0.6229659549913444,0.6081020187454939,0.29568361086765993,0.34640666082383875,0.15961875547765117,0.19829097283085012,9128
num_procedures,1,0.552755905511811,0.6532258064516129,0.6481296758104739,0.6987079881048122,0.6662569030131644,0.5988058003980665,0.5702989601386482,0.2625935162094763,0.3855361596009975,0.1394014962593516,0.21246882793017458,4010
num_procedures,2,0.5609090909090909,0.6367389060887513,0.6556701030927835,0.7218758147512865,0.6730796977279744,0.5964233929434509,0.5745948966287949,0.25443298969072164,0.40123711340206186,0.14515463917525773,0.19917525773195877,2425
num_procedures,3,0.5148986889153755,0.6371681415929203,0.6639217704580546,0.7213750842099809,0.6509231579266304,0.5695451549110085,0.5354486861675756,0.22233659289758106,0.4415851775604735,0.12660833762223367,0.2094698919197118,1943
num_procedures,4,0.5064599483204134,0.6447368421052632,0.6366950182260024,0.6769255387241306,0.646271566232277,0.5672937771345875,0.5291576673866091,0.23815309842041313,0.3985419198055893,0.13122721749696234,0.23207776427703525,823
num_procedures,5,0.4600760456273764,0.6612021857923497,0.6611295681063123,0.7022107069551465,0.6650119455136769,0.5426008968609866,0.4898785425101215,0.2009966777408638,0.4601328903654485,0.10299003322259136,0.23588039867109634,602
num_procedures,6,0.3611111111111111,0.5306122448979592,0.6321961620469083,0.662980584390619,0.5540939657352483,0.4297520661157025,0.3857566765578635,0.13859275053304904,0.4936034115138593,0.12260127931769722,0.24520255863539445,938
num_medications,1,0.21428571428571427,0.6,0.717391304347826,0.6517857142857142,0.4943120742859285,0.3157894736842105,0.2459016393442623,0.06521739130434782,0.6521739130434783,0.043478260869565216,0.2391304347826087,46
num_medications,2,0.27586206896551724,0.6153846153846154,0.7291666666666666,0.6345856922285126,0.5343567577733477,0.38095238095238093,0.31007751937984496,0.08333333333333333,0.6458333333333334,0.052083333333333336,0.21875,96
num_medications,3,0.25,0.6521739130434783,0.6988636363636364,0.6935344827586206,0.603702764960328,0.3614457831325301,0.28517110266159695,0.08522727272727272,0.6136363636363636,0.045454545454545456,0.2556818181818182,176
num_medications,4,0.24210526315789474,0.71875,0.6988847583643123,0.6710223835450696,0.5863265728870966,0.36220472440944884,0.279126213592233,0.08550185873605948,0.6133828996282528,0.03345724907063197,0.26765799256505574,269
num_medications,5,0.2802547770700637,0.6111111111111112,0.6594202898550725,0.6859649557609855,0.5699389714995567,0.38427947598253276,0.3142857142857143,0.10628019323671498,0.5531400966183575,0.06763285024154589,0.27294685990338163,414
num_medications,6,0.38202247191011235,0.6181818181818182,0.696,0.687242654756089,0.5609723429835547,0.4722222222222222,0.41362530413625304,0.136,0.56,0.084,0.22,500
num_medications,7,0.34944237918215615,0.6619718309859155,0.6563944530046225,0.6821267853648992,0.6106889447284461,0.45742092457420924,0.38587848932676516,0.1448382126348228,0.5115562403697997,0.07395993836671803,0.2696456086286595,649
num_medications,8,0.3516819571865443,0.5203619909502263,0.6159420289855072,0.6465173628278611,0.5397203472034915,0.4197080291970803,0.3760627861347286,0.1388888888888889,0.47705314009661837,0.1280193236714976,0.2560386473429952,828
num_medications,9,0.4346846846846847,0.6411960132890365,0.6402805611222445,0.6832089309526133,0.636548393606014,0.5181208053691275,0.46461242176215695,0.1933867735470942,0.4468937875751503,0.10821643286573146,0.251503006012024,998
num_medications,10,0.4748858447488584,0.6265060240963856,0.66189111747851,0.6958746654070225,0.6265687826377541,0.5402597402597402,0.4990403071017274,0.19866284622731614,0.46322827125119387,0.11843361986628462,0.21967526265520534,1047
num_medications,11,0.5526315789473685,0.6247139588100686,0.6604938271604939,0.6990542763157894,0.6548241656420597,0.5864661654135338,0.5656858682138417,0.24074074074074073,0.41975308641975306,0.14462081128747795,0.1948853615520282,1134
num_medications,12,0.5155482815057283,0.6494845360824743,0.6161449752883031,0.6742827054036962,0.6831515544008057,0.5748175182481752,0.5377261864117446,0.25947281713344317,0.35667215815486,0.1400329489291598,0.24382207578253706,1214
num_medications,13,0.5424610051993067,0.6493775933609959,0.6436213991769547,0.7103491739241455,0.6833731533040607,0.591123701605288,0.5609318996415771,0.25761316872427986,0.3860082304526749,0.1390946502057613,0.21728395061728395,1215
num_medications,14,0.6069246435845214,0.6260504201680672,0.6571164510166358,0.711914287978882,0.6653239007005334,0.6163391933815926,0.610655737704918,0.2754158964879852,0.38170055452865065,0.1645101663585952,0.17837338262476896,1082
num_medications,15,0.6110183639398998,0.6691042047531993,0.6500422654268808,0.7081665790015321,0.703759455367358,0.6387434554973822,0.6218144750254841,0.30938292476754015,0.34065934065934067,0.1530008453085376,0.19695688926458157,1183
num_medications,16,0.6204379562043796,0.6476190476190476,0.6246418338108882,0.6919166800754795,0.7018480688253432,0.6337371854613234,0.6256900993743099,0.3247373447946514,0.29990448901623684,0.1766953199617956,0.19866284622731614,1047
num_medications,17,0.6060606060606061,0.6507592190889371,0.642570281124498,0.7071795802334725,0.69512580137969,0.6276150627615062,0.6145022531749283,0.30120481927710846,0.3413654618473896,0.16164658634538154,0.19578313253012047,996
num_medications,18,0.6651884700665188,0.6396588486140725,0.6388261851015802,0.6914086194153477,0.6753787685533422,0.6521739130434783,0.6599208095028597,0.33860045146726864,0.3002257336343115,0.19074492099322798,0.17042889390519186,886
num_medications,19,0.6754807692307693,0.667458432304038,0.6579601990049752,0.7166497323552736,0.7210619250305805,0.6714456391875747,0.6738609112709832,0.34950248756218905,0.30845771144278605,0.17412935323383086,0.16791044776119404,804
num_medications,20,0.668693009118541,0.6214689265536724,0.6473149492017417,0.6979652144545763,0.6712929225167465,0.6442166910688141,0.6586826347305389,0.3193033381712627,0.32801161103047893,0.19448476052249636,0.15820029027576196,689
num_medications,21,0.6656151419558359,0.653250773993808,0.6305084745762712,0.6915681584451301,0.7145064918085087,0.659375,0.6631049654305469,0.3576271186440678,0.27288135593220336,0.18983050847457628,0.17966101694915254,590
num_medications,22,0.6826568265682657,0.6271186440677966,0.6518650088809946,0.6993125410706161,0.6684365508146503,0.6537102473498233,0.6707759245830311,0.3285968028419183,0.32326820603907636,0.19538188277087035,0.152753108348135,563
num_medications,23,0.6223021582733813,0.6407407407407407,0.6062378167641326,0.6524720649012704,0.7030683559534904,0.6313868613138686,0.625904486251809,0.33723196881091616,0.26900584795321636,0.18908382066276802,0.2046783625730994,513
num_medications,24,0.6763285024154589,0.6363636363636364,0.6379310344827587,0.6940985118830869,0.6708032511004458,0.6557377049180327,0.6679389312977099,0.3448275862068966,0.29310344827586204,0.19704433497536947,0.16502463054187191,406
num_medications,25,0.6488095238095238,0.5860215053763441,0.6314363143631436,0.6978796493721867,0.6933473743828177,0.615819209039548,0.6351981351981352,0.2953929539295393,0.33604336043360433,0.2086720867208672,0.15989159891598917,369
num_medications,26,0.6864864864864865,0.7215909090909091,0.6843657817109144,0.7412074412074412,0.7627009016467067,0.703601108033241,0.6932314410480349,0.3746312684365782,0.30973451327433627,0.14454277286135694,0.1710914454277286,339
num_medications,27,0.6622516556291391,0.6802721088435374,0.6722408026755853,0.7299087166636835,0.7343114749480615,0.6711409395973155,0.6657789613848203,0.33444816053511706,0.3377926421404682,0.15719063545150502,0.1705685618729097,299
num_medications,28,0.5725190839694656,0.7009345794392523,0.6286919831223629,0.7001296269624082,0.7239486248293561,0.6302521008403361,0.5942947702060222,0.31645569620253167,0.31223628691983124,0.1350210970464135,0.23628691983122363,237
num_medications,29,0.5728155339805825,0.6145833333333334,0.5759162303664922,0.660856134157105,0.7207791620200713,0.592964824120603,0.5807086614173228,0.3089005235602094,0.2670157068062827,0.193717277486911,0.23036649214659685,191
num_medications,30,0.654320987654321,0.7066666666666667,0.6753246753246753,0.7419245729748013,0.746851784517361,0.6794871794871795,0.6641604010025063,0.34415584415584416,0.33116883116883117,0.14285714285714285,0.18181818181818182,154
num_medications,31,0.5625,0.6923076923076923,0.6153846153846154,0.6902777777777778,0.769343707515668,0.6206896551724138,0.5844155844155844,0.3146853146853147,0.3006993006993007,0.13986013986013987,0.24475524475524477,143
num_medications,32,0.6,0.6842105263157895,0.6106194690265486,0.6794871794871795,0.7416740552312335,0.639344262295082,0.6151419558359621,0.34513274336283184,0.26548672566371684,0.1592920353982301,0.23008849557522124,113
num_medications,33,0.5106382978723404,0.8,0.6627906976744186,0.729405346426623,0.7544654685166037,0.6233766233766234,0.5504587155963303,0.27906976744186046,0.38372093023255816,0.06976744186046512,0.26744186046511625,86
num_medications,34,0.7894736842105263,0.6976744186046512,0.6956521739130435,0.7444821731748726,0.7492608288483187,0.7407407407407407,0.7692307692307693,0.43478260869565216,0.2608695652173913,0.18840579710144928,0.11594202898550725,69
num_medications,35,0.4411764705882353,0.5769230769230769,0.5714285714285714,0.6397058823529412,0.6485702621411721,0.5,0.46296296296296297,0.21428571428571427,0.35714285714285715,0.15714285714285714,0.2714285714285714,70
num_medications,36,0.625,0.8333333333333334,0.7692307692307693,0.7708333333333333,0.8175628009200622,0.7142857142857143,0.6578947368421053,0.28846153846153844,0.4807692307692308,0.057692307692307696,0.17307692307692307,52
num_medications,37,0.7272727272727273,0.6956521739130435,0.74,0.7857142857142856,0.7469523505213771,0.7111111111111111,0.7207207207207207,0.32,0.42,0.14,0.12,50
num_medications,38,0.6086956521739131,0.8235294117647058,0.6842105263157895,0.7739130434782608,0.8084009558821442,0.7,0.6422018348623854,0.3684210526315789,0.3157894736842105,0.07894736842105263,0.23684210526315788,38
num_medications,39,0.3333333333333333,0.6,0.7241379310344828,0.5777777777777777,0.5007622199001509,0.42857142857142855,0.36585365853658536,0.10344827586206896,0.6206896551724138,0.06896551724137931,0.20689655172413793,29
num_medications,40,0.38461538461538464,0.5555555555555556,0.6470588235294118,0.6923076923076923,0.6382956838077516,0.45454545454545453,0.4098360655737705,0.14705882352941177,0.5,0.11764705882352941,0.23529411764705882,34
num_medications,41,0.4666666666666667,0.7,0.56,0.6466666666666667,0.7381645401382243,0.56,0.5,0.28,0.28,0.12,0.32,25
num_medications,42,0.0,0.0,0.5714285714285714,0.5102040816326531,0.36548927263212977,0.0,0.0,0.0,0.5714285714285714,0.09523809523809523,0.3333333333333333,21
num_medications,43,0.42857142857142855,0.8571428571428571,0.7,0.7098214285714286,0.7122091348501123,0.5714285714285714,0.47619047619047616,0.2,0.5,0.03333333333333333,0.26666666666666666,30
num_medications,44,0.5,0.5,0.6,0.7592592592592593,0.723647186147186,0.5,0.5,0.2,0.4,0.2,0.2,15
num_medications,45,0.25,0.5,0.6,0.8333333333333334,0.6791666666666667,0.3333333333333333,0.2777777777777778,0.1,0.5,0.1,0.3,10
num_medications,46,0.2857142857142857,0.5,0.6111111111111112,0.5454545454545454,0.6069291819291819,0.36363636363636365,0.3125,0.1111111111111111,0.5,0.1111111111111111,0.2777777777777778,18
num_medications,47,0.5,1.0,0.9,1.0,1.0,0.6666666666666666,0.5555555555555556,0.1,0.8,0.0,0.1,10
num_medications,48,0.5,0.5,0.7333333333333333,0.7045454545454546,0.56875,0.5,0.5,0.13333333333333333,0.6,0.13333333333333333,0.13333333333333333,15
num_medications,49,0.25,0.6666666666666666,0.5333333333333333,0.7678571428571428,0.7947781385281385,0.36363636363636365,0.2857142857142857,0.13333333333333333,0.4,0.06666666666666667,0.4,15
