threshold,precision,recall,f1_score,accuracy,pr_auc,score
0.05,0.4712603180994564,1.0,0.6406212582532244,0.47128692938748806,0.6430310215127233,0.6406212582532244
0.055,0.4712603180994564,1.0,0.6406212582532244,0.47128692938748806,0.6430310215127233,0.6406212582532244
0.06,0.4712840388584084,1.0,0.64064317482039,0.4713372590467563,0.6430310215127233,0.64064317482039
0.065,0.47130776200543645,1.0,0.6406650928872011,0.4713875887060245,0.6430310215127233,0.6406650928872011
0.07,0.47130776200543645,1.0,0.6406650928872011,0.4713875887060245,0.6430310215127233,0.6406650928872011
0.075,0.4714501510574018,1.0,0.6407966327892414,0.4716895666616337,0.6430310215127233,0.6407966327892414
0.08,0.4715213778516392,1.0,0.6408624229979466,0.47184055563943833,0.6430310215127233,0.6408624229979466
0.08499999999999999,0.4716372795969773,0.9998931966250133,0.6409475233628864,0.47209220393577933,0.6430310215127233,0.6409475233628864
0.09,0.4717323390103799,0.9998931966250133,0.641035297339861,0.4722935225728522,0.6430310215127233,0.641035297339861
0.095,0.47189311822535923,0.99967958987504,0.641139804096171,0.47264583018772965,0.6430310215127233,0.641139804096171
0.09999999999999999,0.4719588460762558,0.9994659831250667,0.641156520845466,0.47279681916553423,0.6430310215127233,0.641156520845466
0.105,0.4721437222446508,0.9992523763750935,0.6412831145686967,0.4731994564396799,0.6430310215127233,0.6412831145686967
0.10999999999999999,0.4723793173096344,0.9991455730001068,0.6414783831041931,0.473702753032362,0.6430310215127233,0.6414783831041931
0.11499999999999999,0.47267856240206235,0.9987183595001602,0.6416660948329101,0.47435703860284867,0.6430310215127233,0.6416660948329101
0.12,0.47297023689005874,0.9979707358752536,0.6417802809162403,0.47501132417333536,0.6430310215127233,0.6417802809162403
0.12499999999999999,0.4734174649029446,0.9976503257502937,0.6421255241630577,0.47596758769943126,0.6430310215127233,0.6421255241630577
0.13,0.474036850921273,0.9974367190003204,0.6426507018992568,0.47727615884040464,0.6430310215127233,0.6426507018992568
0.135,0.47470124586829393,0.9970095055003738,0.6431721096871985,0.47868538929991444,0.6430310215127233,0.6431721096871985
0.13999999999999999,0.4749974539158774,0.9962618818754673,0.6432881624771559,0.47933967487040113,0.6430310215127233,0.6432881624771559
0.145,0.4757990401307056,0.9953006515005874,0.6438218936750838,0.48105088328552015,0.6430310215127233,0.6438218936750838
0.14999999999999997,0.47680253994264643,0.9944462245006942,0.6445605898030529,0.48316472897478485,0.6430310215127233,0.6445605898030529
0.15499999999999997,0.4773789349355518,0.9928441738758945,0.6447496185323901,0.48442297045649,0.6430310215127233,0.6447496185323901
0.15999999999999998,0.4778915941730581,0.9915625333760547,0.6449461618617576,0.48553022296039056,0.6430310215127233,0.6449461618617576
0.16499999999999998,0.47876348247922795,0.9908149097511482,0.6455810716771051,0.487342090694046,0.6430310215127233,0.6455810716771051
0.16999999999999998,0.48012850406756824,0.9896400726262949,0.6465703719210104,0.4901605516130656,0.6430310215127233,0.6465703719210104
0.175,0.48132542655014565,0.9882516287514685,0.6473571903312695,0.4926267049172077,0.6430310215127233,0.6473571903312695
0.18,0.48266485384092456,0.9857951511267756,0.6480376325212385,0.49539483617695906,0.6430310215127233,0.6480376325212385
0.185,0.4835966615925673,0.9839794937520026,0.6484831421130429,0.4973073632291509,0.6430310215127233,0.6484831421130429
0.19,0.4849699398797595,0.9821638363772295,0.6493203883495146,0.5000754944889023,0.6430310215127233,0.6493203883495146
0.195,0.4865495834880883,0.9793869486275766,0.6501240694789082,0.5032462630227993,0.6430310215127233,0.6501240694789082
0.19999999999999996,0.4880742756523131,0.9769304710028837,0.6509393680614859,0.5062660425788917,0.6430310215127233,0.6509393680614859
0.20499999999999996,0.48954087105771293,0.9747944035031507,0.6517656300210661,0.5091348331571796,0.6430310215127233,0.6517656300210661
0.20999999999999996,0.4911210665515194,0.9718039090035245,0.652491932592327,0.5122049423725401,0.6430310215127233,0.652491932592327
0.21499999999999997,0.49350225653852425,0.9693474313788316,0.6540318512646826,0.5167346117066788,0.6430310215127233,0.6540318512646826
0.21999999999999997,0.49505058791359036,0.966784150379152,0.6548032407407407,0.5196537319442347,0.6430310215127233,0.6548032407407407
0.22499999999999998,0.49719132063002536,0.9642208693794724,0.6560808110170415,0.523629775026423,0.6430310215127233,0.6560808110170415
0.22999999999999998,0.49875159518393164,0.9600555377549931,0.6564668078580297,0.5264985656047109,0.6430310215127233,0.6564668078580297
0.235,0.5006427812866805,0.9566378297554202,0.6572980113010934,0.5299209824349489,0.6430310215127233,0.6572980113010934
0.24,0.5022517451024544,0.9528997116308875,0.6577948169720205,0.5327897730132367,0.6430310215127233,0.6577948169720205
0.245,0.5035448925188588,0.9482003631314749,0.6577758020300808,0.535054607680306,0.6430310215127233,0.6577758020300808
0.24999999999999994,0.5050343249427918,0.9428601943821425,0.6577506239988079,0.5376214203029845,0.6430310215127233,0.6577506239988079
0.25499999999999995,0.5069869499942257,0.9377336323827833,0.658146246392564,0.5409431778146861,0.6430310215127233,0.658146246392564
0.25999999999999995,0.5088015854511542,0.9322866602584642,0.6583204494890456,0.5439629573707786,0.6430310215127233,0.6583204494890456
0.26499999999999996,0.5110038837236672,0.9274805083840649,0.6589520810410896,0.5475866928380895,0.6430310215127233,0.6589520810410896
0.26999999999999996,0.5131422454804948,0.9216063227597993,0.6592306810802552,0.5510091096683275,0.6430310215127233,0.6592306810802552
0.27499999999999997,0.5149388048956084,0.9166933675104133,0.6594445084706696,0.5538275705873471,0.6430310215127233,0.6594445084706696
0.27999999999999997,0.516708108435927,0.9099647548862544,0.659136623858889,0.5564950425285621,0.6430310215127233,0.659136623858889
0.285,0.5185956742846639,0.903983765887002,0.659087369568603,0.5593135034475817,0.6430310215127233,0.659087369568603
