threshold,precision,recall,f1_score,accuracy,pr_auc,score
0.05,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6554059290951461,0.6554059290951461
0.055,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6554059290951461,0.6554059290951461
0.06,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6554059290951461,0.6554059290951461
0.065,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6554059290951461,0.6554059290951461
0.07,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6554059290951461,0.6554059290951461
0.075,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6554059290951461,0.6554059290951461
0.08,0.47123659972821985,1.0,0.6405993431855501,0.47123659972821985,0.6554059290951461,0.6554059290951461
0.08499999999999999,0.4712840388584084,1.0,0.64064317482039,0.4713372590467563,0.6554059290951461,0.6554059290951461
0.09,0.47130776200543645,1.0,0.6406650928872011,0.4713875887060245,0.6554059290951461,0.6554059290951461
0.095,0.4713314875409011,1.0,0.6406870124538114,0.47143791836529264,0.6554059290951461,0.6554059290951461
0.09999999999999999,0.4713552154651631,1.0,0.640708933520375,0.47148824802456085,0.6554059290951461,0.6554059290951461
0.105,0.4713760636423141,0.9998931966250133,0.6407062688201478,0.47153857768382906,0.6554059290951461,0.6554059290951461
0.10999999999999999,0.4714472756571659,0.9998931966250133,0.6407720475000855,0.4716895666616337,0.6554059290951461,0.6554059290951461
0.11499999999999999,0.47156601017478467,0.9998931966250133,0.640881708652793,0.47194121495797475,0.6554059290951461,0.6554059290951461
0.12,0.47166104085848154,0.9998931966250133,0.6409694646035876,0.47214253359504754,0.6554059290951461,0.6554059290951461
0.12499999999999999,0.4718512171765536,0.9998931966250133,0.6411450486234762,0.47254517086919323,0.6554059290951461,0.6554059290951461
0.13,0.47205971353641313,0.99967958987504,0.6412935493816587,0.4729981378026071,0.6554059290951461,0.6554059290951461
0.135,0.47229511505853855,0.9995727865000534,0.6414887419034236,0.47350143439528913,0.6554059290951461,0.6554059290951461
0.13999999999999999,0.4725252525252525,0.9992523763750935,0.6416349483935123,0.4740047309879712,0.6554059290951461,0.6554059290951461
0.145,0.47276402223345126,0.9992523763750935,0.6418550406476178,0.4745080275806533,0.6554059290951461,0.6554059290951461
0.14999999999999997,0.4728752717528692,0.9989319662501335,0.6418914281792601,0.4747596758769943,0.6554059290951461,0.6554059290951461
0.15499999999999997,0.47308237198947584,0.9986115561251736,0.642015998901363,0.47521264281040815,0.6554059290951461,0.6554059290951461
0.15999999999999998,0.47350557244174263,0.9982911460002136,0.6423392777376903,0.4761185766772359,0.6554059290951461,0.6554059290951461
0.16499999999999998,0.47386300258581354,0.9981843426252269,0.6426459465034725,0.476873521566259,0.6554059290951461,0.6554059290951461
0.16999999999999998,0.47428020108668056,0.9975435223753071,0.6428964757709251,0.4777794554330867,0.6554059290951461,0.6554059290951461
0.175,0.4746021253877053,0.9969027021253871,0.6430589045814674,0.4784840706628416,0.6554059290951461,0.6554059290951461
0.18,0.47524702047468675,0.9965822920004273,0.6435838190157602,0.4798429714630832,0.6554059290951461,0.6554059290951461
0.185,0.47616617331836275,0.9964754886254406,0.6444037711088856,0.48175549851527505,0.6554059290951461,0.6554059290951461
0.19,0.47651178244645503,0.9956210616255474,0.6445412431722326,0.48251044340429816,0.6554059290951461,0.6554059290951461
0.195,0.4771295395174922,0.9948734380006409,0.644949110295645,0.48381901454527154,0.6554059290951461,0.6554059290951461
0.19999999999999996,0.4776985063901863,0.9940190110007476,0.645288774873466,0.4850269263677085,0.6554059290951461,0.6554059290951461
0.20499999999999996,0.47846446765810735,0.9930577806258678,0.6457841366856508,0.4866374754642911,0.6554059290951461,0.6554059290951461
0.20999999999999996,0.4792483997522197,0.9915625333760547,0.6461806159735514,0.48829835422014195,0.6554059290951461,0.6554059290951461
0.21499999999999997,0.48031496062992124,0.9902808928762149,0.6468761991139638,0.490512859227943,0.6554059290951461,0.6554059290951461
0.21999999999999997,0.4811830751637384,0.9886788422514151,0.6473200237753924,0.49232472696159846,0.6554059290951461,0.6554059290951461
0.22499999999999998,0.4824254452394631,0.9865427747516822,0.6479831638021747,0.494891539584277,0.6554059290951461,0.6554059290951461
0.22999999999999998,0.4838794370930477,0.9841931005019758,0.6487837504840356,0.4978609894811012,0.6554059290951461,0.6554059290951461
0.235,0.48459590630934796,0.9810958026273631,0.6487517214590911,0.4993708792591474,0.6554059290951461,0.6554059290951461
0.24,0.48576578486985106,0.97863932500267,0.6492595479345284,0.5017363732447532,0.6554059290951461,0.6554059290951461
0.245,0.4869402985074627,0.9756488305030439,0.6496461970629023,0.5041018672303589,0.6554059290951461,0.6554059290951461
0.24999999999999994,0.4890534449452672,0.9734059596283242,0.6510232508303868,0.5082288992903518,0.6554059290951461,0.6554059290951461
0.25499999999999995,0.49059764400734895,0.9696678415037915,0.6515483153324483,0.5112486788464442,0.6554059290951461,0.6554059290951461
0.25999999999999995,0.4924081632653061,0.9663569368792054,0.6523902227990482,0.5147214253359504,0.6554059290951461,0.6554059290951461
0.26499999999999996,0.49410926626116497,0.9630460322546193,0.6531218310879328,0.5179425235291157,0.6554059290951461,0.6554059290951461
0.26999999999999996,0.4957453862305227,0.95823988038022,0.653435781653982,0.5210126327444763,0.6554059290951461,0.6554059290951461
0.27499999999999997,0.4969379801803808,0.9533269251308342,0.6533211344922233,0.5232271377522775,0.6554059290951461,0.6554059290951461
0.27999999999999997,0.49851365752425825,0.9492683968813415,0.6537216828478964,0.5260959283305652,0.6554059290951461,0.6554059290951461
0.285,0.5000565227221343,0.9448894585068888,0.6540011088523379,0.5288640595903166,0.6554059290951461,0.6554059290951461
0.29,0.5017959974913051,0.9399765032575029,0.65430079547989,0.5319341688056772,0.6554059290951461,0.6554059290951461
0.295,0.504405413187446,0.9354907615080637,0.6554175396587848,0.5364638381398158,0.6554059290951461,0.6554059290951461
0.3,0.5063673896609874,0.9300437893837445,0.6557228915662651,0.5397855956515174,0.6554059290951461,0.6554059290951461
0.30499999999999994,0.5083441062404512,0.9239559970095055,0.6558508017133543,0.5430570235039509,0.6554059290951461,0.6554059290951461
0.30999999999999994,0.5103554685181888,0.9185090248851864,0.6561379415579461,0.5463284513563843,0.6554059290951461,0.6554059290951461
0.31499999999999995,0.512380838179747,0.9127416426359073,0.6563243990476922,0.5495495495495496,0.6554059290951461,0.6554059290951461
0.31999999999999995,0.5141595062326032,0.9075082772615615,0.6564177836146626,0.5523176808093009,0.6554059290951461,0.6554059290951461
0.32499999999999996,0.5163678639172734,0.9013136815123358,0.656578230763246,0.5556897679802708,0.6554059290951461,0.6554059290951461
0.32999999999999996,0.5187225351240948,0.8951190857631102,0.6568181818181819,0.5592128441290453,0.6554059290951461,0.6554059290951461
0.33499999999999996,0.521015761821366,0.889672113638791,0.6571732870498205,0.5625849313000151,0.6554059290951461,0.6554059290951461
0.33999999999999997,0.5226280144312931,0.8818754672647655,0.6563071297989032,0.5647491066485479,0.6554059290951461,0.6554059290951461
