threshold,precision,recall,f1_score,accuracy,pr_auc,score
0.7449999999999999,0.7658862876254181,0.14674783723165652,0.24630276956171013,0.5767778952136494,0.6496804817152454,0.24630276956171013
0.7499999999999999,0.7685614849187935,0.1415144718573107,0.2390186705150176,0.5753686647541396,0.6496804817152454,0.2390186705150176
0.7549999999999999,0.7709969788519637,0.13628110648296488,0.2316209838446179,0.5739091046353616,0.6496804817152454,0.2316209838446179
0.7599999999999999,0.7761664564943254,0.13147495460856562,0.22486071787377843,0.5728521817907293,0.6496804817152454,0.22486071787377843
0.7649999999999999,0.7802631578947369,0.1266688027341664,0.217954608104383,0.5716442699682923,0.6496804817152454,0.217954608104383
0.7699999999999999,0.7847317744154058,0.12186265085976716,0.2109642229823426,0.5704363581458554,0.6496804817152454,0.2109642229823426
0.7749999999999999,0.7922077922077922,0.11727010573534123,0.20429807423946414,0.5695304242790277,0.6496804817152454,0.20429807423946414
0.7799999999999999,0.7907324364723468,0.11299797073587525,0.19773852910942902,0.567919875182445,0.6496804817152454,0.19773852910942902
0.7849999999999999,0.7920560747663551,0.10861903236142262,0.19103972950126796,0.5665106447229352,0.6496804817152454,0.19103972950126796
0.7899999999999999,0.7991735537190082,0.10327886361209014,0.1829187553201551,0.5652020735819618,0.6496804817152454,0.1829187553201551
0.7949999999999999,0.7961838681699913,0.09804549823774432,0.17459109927729174,0.5631385575519654,0.6496804817152454,0.17459109927729174
0.7999999999999999,0.8,0.09484139698814482,0.1695789172156975,0.5622829533444058,0.6496804817152454,0.1695789172156975
0.8049999999999999,0.7971563981042654,0.0898216383637723,0.16145133422921867,0.5603200966329458,0.6496804817152454,0.16145133422921867
0.8099999999999999,0.8023952095808383,0.08586991348926626,0.15513748191027496,0.5592631737883135,0.6496804817152454,0.15513748191027496
0.815,0.8069254984260231,0.08213179536473353,0.14908879410624273,0.5582062509436811,0.6496804817152454,0.14908879410624273
0.82,0.8134657836644592,0.07871408736516074,0.14353880611549324,0.5573506467361216,0.6496804817152454,0.14353880611549324
0.825,0.8198614318706697,0.0758303962405212,0.13882099912014859,0.5566460315063667,0.6496804817152454,0.13882099912014859
0.83,0.8246674727932285,0.07283990174089501,0.1338567222767419,0.5557904272988072,0.6496804817152454,0.1338567222767419
0.835,0.8275418275418276,0.06867457011641567,0.12682445759368835,0.5543811968392974,0.6496804817152454,0.12682445759368835
0.84,0.8302139037433155,0.0663248958667094,0.12283651468697458,0.5536262519502743,0.6496804817152454,0.12283651468697458
0.845,0.830028328611898,0.06258677774217665,0.11639686165458338,0.5522170214907645,0.6496804817152454,0.11639686165458338
0.8499999999999999,0.827178729689808,0.05980988999252376,0.11155378486055777,0.5510594393275957,0.6496804817152454,0.11155378486055777
0.8549999999999999,0.8325508607198748,0.05681939549289758,0.10637872425514897,0.550153505460768,0.6496804817152454,0.10637872425514897
0.8599999999999999,0.8349673202614379,0.054576524618177934,0.10245614035087719,0.549398560571745,0.6496804817152454,0.10245614035087719
0.8649999999999999,0.8379310344827586,0.051906440243511695,0.09775721613195212,0.5484926267049172,0.6496804817152454,0.09775721613195212
0.8699999999999999,0.8416206261510129,0.048809142368898856,0.09226731273975368,0.5474357038602848,0.6496804817152454,0.09226731273975368
0.8749999999999999,0.8428290766208252,0.04581864786927267,0.08691247974068071,0.5463284513563843,0.6496804817152454,0.08691247974068071
0.8799999999999999,0.8466386554621849,0.04304176011961978,0.08191889419656469,0.5453721878302884,0.6496804817152454,0.08191889419656469
0.8849999999999999,0.8539823008849557,0.04122610274484674,0.07865511971472236,0.5448688912376063,0.6496804817152454,0.07865511971472236
0.8899999999999999,0.8557919621749409,0.03866282174516715,0.07398324136521561,0.5439126277115104,0.6496804817152454,0.07398324136521561
0.8949999999999999,0.8610421836228288,0.0370607711203674,0.07106287118574647,0.5434093311188283,0.6496804817152454,0.07106287118574647
0.8999999999999999,0.8638743455497382,0.03524511374559436,0.06772703950743972,0.5427550455483416,0.6496804817152454,0.06772703950743972
0.9049999999999999,0.871866295264624,0.03342945637082132,0.06439004320098746,0.5422014192963913,0.6496804817152454,0.06439004320098746
0.9099999999999999,0.8727272727272727,0.03075937199615508,0.059424326833797586,0.541144496451759,0.6496804817152454,0.059424326833797586
