threshold,precision,recall,f1_score,accuracy,score
0.63,0.732626986600187,0.25109473459361314,0.37400572701240853,0.6039055815592128,0.37400572701240853
0.635,0.7366375121477162,0.24287087471964114,0.3653012048192771,0.6022950324626303,0.3653012048192771
0.6399999999999999,0.7380310182063385,0.23379258784577592,0.3550977370427447,0.5998288791584881,0.3550977370427447
0.6449999999999999,0.7420035149384886,0.22546192459681727,0.34583879423328967,0.5980673410841009,0.34583879423328967
0.6499999999999999,0.7453484129879606,0.2181992950977251,0.3375743555849306,0.5964567919875182,0.3375743555849306
0.6549999999999999,0.7485757690846943,0.21050945209868632,0.32860953651217073,0.5946449242538628,0.32860953651217073
0.6599999999999999,0.7519778481012658,0.20303321584962084,0.3197376166848877,0.5928833861794756,0.3197376166848877
0.6649999999999999,0.7541322314049587,0.19491615935063547,0.30976831027751844,0.5906688811716745,0.30976831027751844
0.6699999999999999,0.7594442032132002,0.1867991028516501,0.29984570546888395,0.5889073430972872,0.29984570546888395
0.6749999999999999,0.7621867881548975,0.17868204635266474,0.2894964526734729,0.5866928380894861,0.2894964526734729
0.6799999999999999,0.7646498332539304,0.17141941685357256,0.28005583667771766,0.5846796517187579,0.28005583667771766
0.6849999999999999,0.7677322677322678,0.1641567873544804,0.2704795424549054,0.5827167950072978,0.2704795424549054
0.69,0.7709643605870021,0.15710776460536152,0.2610238665601987,0.580804267955106,0.2610238665601987
0.695,0.7743533296642818,0.15027234860621597,0.2516994633273703,0.5789420705621823,0.2516994633273703
0.7,0.7767601602747567,0.14493217985688348,0.2442844284428443,0.577432180784136,0.2442844284428443
0.705,0.7804154302670623,0.1404464381074442,0.23805213613323678,0.5763249282802355,0.23805213613323678
0.71,0.7869969040247679,0.1357470896080316,0.2315540171251594,0.5754189944134078,0.2315540171251594
0.715,0.7895077720207254,0.13019331410872584,0.22352617585037132,0.573758115657557,0.22352617585037132
0.72,0.796221322537112,0.12602798248424651,0.21761180267404334,0.5729528411092657,0.21761180267404334
0.725,0.798581560283688,0.12026060023496743,0.20904112132182306,0.5711409733756102,0.20904112132182306
0.73,0.800450112528132,0.1139592011107551,0.19951383694839192,0.5690774573456138,0.19951383694839192
0.735,0.8058870326173428,0.10819181886147602,0.19077212806026364,0.5674669082490311,0.19077212806026364
0.74,0.8051623646960866,0.10327886361209014,0.18307459295721318,0.5656550405153757,0.18307459295721318
0.7449999999999999,0.8120629370629371,0.09922033536259746,0.17683449129151993,0.5646987769892797,0.17683449129151993
0.7499999999999999,0.8141674333026679,0.09452098686318487,0.16937799043062202,0.5631385575519654,0.16937799043062202
0.7549999999999999,0.8169425511197663,0.089608031613799,0.16150144369586142,0.5615280084553828,0.16150144369586142
0.7599999999999999,0.8191056910569106,0.08608352023923956,0.15579394993717985,0.560370426292214,0.15579394993717985
0.7649999999999999,0.8223896663078579,0.08159777848980028,0.14846482705013603,0.558910866173436,0.14846482705013603
0.7699999999999999,0.8242009132420092,0.07711203674036099,0.14102939740209006,0.5573506467361216,0.14102939740209006
